Time (s), Thrust(lbf), Chamber Pressure(psi), Mass Flow(lbm/s), Mass Ejected (lbm), Mass Flux (lbm/s/ft^2), Burn Area (in^2), Kn, Regression Rate (ft/s), Regression (in), Exit Pressure (psi), Force Coefficient, Free Volume (in^3), Volume Loading
0.5310000000000004,804.0053058579132,8662.645808214716,3.605521303895876,0.003605521303895876,166.0120471172964,89.56686176122783,1545.3495431575418,0.05158602666040391,0.33239340387135863,51.570553240855865,1.6013541857995752,362.06502692336085,10.547308626468432,
0.5320000000000004,803.9277783173125,8661.822819897594,3.6051784836581082,0.0036051784836581093,165.79048507397056,89.56235176647915,1545.2717295757386,0.05158371917185657,0.3330124084816126,51.56565381823554,1.6013519078397975,362.12046643200944,10.533611602761972,
0.5330000000000004,803.8503932980254,8661.00134450575,3.6048362928124003,0.0036048362928124008,165.56938260012774,89.5578498617466,1545.194055575724,0.05158141579734839,0.33363138545137366,51.56076340237772,1.6013496336359443,362.1759006785352,10.51991587912877,
0.5340000000000004,803.773150935656,8660.18138347868,3.604494731957924,0.003604494731957924,165.34873849007957,89.5533560560004,1545.1165213122651,0.051579116541531536,0.3342503348300657,51.55588200185203,1.601347363194262,362.2313296726259,10.506221453175312,
0.5350000000000004,803.6960513657833,8659.36293825562,3.6041538016937276,0.0036041538016937276,165.12855154207625,89.54887035820879,1545.0391269400982,0.05157682140905716,0.3348692566671689,51.55100962522657,1.601345096520997,362.28675342397844,10.492528322505844,
0.5360000000000004,803.6190947239589,8658.5460102755,3.6038135026187557,0.0036038135026187556,164.90882055829107,89.54439277733827,1544.961872613926,0.05157453040457553,0.335488151012219,51.5461462810676,1.6013428336223947,362.3421719422993,10.478836484722297,
0.5370000000000004,803.5422811457083,8657.730600976987,3.6034738353318247,0.003603473835331825,164.6895443448044,89.53992332235332,1544.8847584884188,0.051572243532735866,0.33610701791480824,51.54129197793976,1.6013405745046994,362.3975852373039,10.465145937424325,
0.5380000000000004,803.4656107665309,8656.916711798465,3.603134800431637,0.003603134800431637,164.47072171158942,89.53546200221663,1544.8077847182142,0.0515699607981864,0.33672585742458366,51.536446724406105,1.6013383191741544,362.4529933187169,10.451456678209347,
0.5390000000000004,803.3890837219006,8656.104344178048,3.6027963985167877,0.003602796398516788,164.25235147249649,89.53100882588897,1544.7309514579192,0.05156768220557442,0.3373446695912485,51.531610529027986,1.601336067637003,362.50839619627214,10.437768704672479,
0.5400000000000004,803.3127001472689,8655.293499553607,3.6024586301857564,0.0036024586301857567,164.0344324452382,89.5265638023295,1544.6542588621098,0.05156540775954622,0.337963454464562,51.5267834003654,1.6013338198994866,362.5637938797126,10.424082014406565,
0.5410000000000004,803.2364601780598,8654.484179362737,3.6021214960369226,0.0036021214960369223,163.8169634513747,89.52212694049538,1544.57770708533,0.051563137464747257,0.3385822120943387,51.521965346976614,1.6013315759678461,362.6191863787909,10.41039660500217,
0.5420000000000004,803.1603639496776,8653.676385042801,3.601784996668553,0.003601784996668553,163.59994331629818,89.51769824934216,1544.501296282095,0.05156087132582193,0.33920094253044913,51.51715637741855,1.6013293358483223,362.67457370326844,10.39671247404761,
0.5430000000000004,803.0844115974995,8652.870118030896,3.6014491326788147,0.003601449132678815,163.38337086921865,89.51327773782347,1544.4250266068873,0.051558609347413846,0.3398196458228196,51.51235650024657,1.601327099547153,362.7299558629157,10.383029619128914,
0.5440000000000004,803.0086032568823,8652.065379763888,3.6011139046657723,0.0036011139046657724,163.1672449431488,89.50886541489143,1544.3488982141619,0.051556351534165566,0.3404383220214319,51.50756572401465,1.601324867070577,362.7853328675127,10.36934803782984,
0.5450000000000004,802.93293906316,8651.262171678405,3.60077931322739,0.00360077931322739,162.95156437488902,89.50446128949618,1544.2729112583427,0.051554097890718825,0.3410569711763237,51.5027840572753,1.6013226384248322,362.84070472684834,10.355667727731866,
0.5460000000000004,802.8574191516435,8650.460495210833,3.6004453589615344,0.0036004453589615344,162.73632800501363,89.5000653705864,1544.1970658938246,0.05155184842171446,0.34167559333758846,51.498011508579644,1.6013204136161545,362.8960714507212,10.341988686414204,
0.5470000000000004,802.7820436576249,8649.660351797356,3.600112042465979,0.003600112042465979,162.52153467785553,89.49567766710896,1544.1213622749751,0.05154960313179238,0.34229418855537497,51.49324808647761,1.6013181926507793,362.9514330489387,10.328310911453809,
0.5480000000000004,802.7068127163719,8648.861742873902,3.5997793643384006,0.0035997793643384006,162.30718324149177,89.49129818800917,1544.0458005561304,0.05154736202559169,0.3429127568798878,51.48849379951753,1.6013159755349413,363.0067895313173,10.314634400425337,
