Time (s), Thrust(N), Chamber Pressure(MPa), Mass Flow(kg/s), Mass Ejected (kg), Mass Flux (kg/s/m^2), Burn Area (cm^2), Kn, Regression Rate (m/s), Regression (mm), Exit Pressure (MPa), Force Coefficient, Free Volume (cm^3), Volume Loading
0.25100000000000017,1262.5137035426199,20.374892516575514,0.48891064769772213,4.889106476977221E-4,82.18011753604402,193.99730922709395,504.09192995949337,0.014001071848928513,3.0374147005070538,0.15544621132161665,1.610107277378604,428.42926671123104,51.602648601635096,
0.25200000000000017,1265.1550466908182,20.417519446162835,0.4899342510961967,4.899342510961967E-4,82.04855015280438,194.20419573754734,504.6295138092515,0.014015438441983075,3.051430138949037,0.15577142504724645,1.610107277378604,428.7014524062845,51.57190124669776,
0.25300000000000017,1267.7980117614236,20.460172550907394,0.4909584863206494,4.909584863206494E-4,81.91774646232916,194.4109975547449,505.1668775879843,0.01402979862524377,3.0654599375742806,0.15609683847105976,1.610107277378604,428.97420712090707,51.54108961267827,
0.25400000000000017,1270.4425824354557,20.502851567447728,0.49198334705808605,4.91983347058086E-4,81.78769863138109,194.61771367197198,505.70401867979575,0.014044152330328175,3.0795040899046087,0.1564224495837922,1.610107277378604,429.247531202606,51.51021366032056,
0.25500000000000017,1273.0887423253168,20.545556231314983,0.49300882696890297,4.930088269689029E-4,81.6583989203848,194.82434308112462,506.24093446518026,0.014058499488765253,3.093562589393374,0.15674825636773118,1.610107277378604,429.52142499536654,51.47927335076652,
0.25600000000000017,1275.736474974855,20.588286276933967,0.49403491968690905,4.940349196869091E-4,81.52983968201626,195.03088477271692,506.77762232104106,0.014072840031995796,3.10763542942537,0.1570742567967233,1.610107277378604,429.795888839637,51.44826864555747,
0.2570000000000002,1278.385763859434,20.631041437624255,0.49506161881935207,4.950616188193521E-4,81.40201335981888,195.2373377358888,507.3140796207108,0.014087173891372965,3.121722603316743,0.1574004488361829,1.610107277378604,430.0709230723144,51.417199506636024,
0.2580000000000002,1281.0365923859943,20.673821445601188,0.4960889179469439,4.960889179469439E-4,81.27491248684404,195.44370095841296,507.8503037339695,0.014101500998162781,3.135824104314906,0.15772683044309999,1.610107277378604,430.34652802672935,51.386065896347574,
0.2590000000000002,1283.6889438931257,20.716626031977036,0.4971168106238865,4.971168106238865E-4,81.14852968431644,195.64997342670281,508.38629202706494,0.014115821283544624,3.14993992559845,0.1580533995660488,1.610107277378604,430.6227040326315,51.3548677774421,
0.2600000000000002,1286.342801651137,20.759454926762125,0.49814529037789956,4.981452903778995E-4,81.02285766032321,195.8561541258199,508.9220418627323,0.014130134678611747,3.164070060277062,0.15838015414519654,1.610107277378604,430.89945141617477,51.32360511307574,
